Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Woordenschat (richtinggevend)
G;4-;2.3.29;4-2.3.29;2.3.GL1.35;L1.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen handelend een bedrag samenstellen met de gekende bankbiljetten en muntenstukken.;10 euro kunnen we leggen met 10 muntstukken van 1 euro.;
G;4-;2.3.29;4-2.3.29;2.3.GL2.35;L2.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen in concrete situaties tot op 50 eurocent nauwkeurig betalen, wisselen en teruggeven.;;
G;4-;2.3.29;4-2.3.29;2.3.GL2.36;L2.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen handelend een bedrag samenstellen met de gekende bankbiljetten en muntenstukken [H1].;21 euro en 50 cent kunnen we leggen met een biljet van 20 euro, een muntstuk van 1 euro en een muntstuk van 50 cent.;
G;4-;2.3.29;4-2.3.29;2.3.GL3.42;L3.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen in concrete situaties tot op 50 eurocent nauwkeurig betalen, wisselen en teruggeven met de gekende bankbiljetten en muntstukken.;;
G;4-;2.3.29;4-2.3.29;2.3.GL3.43;L3.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen een bedrag samenstellen met de gekende bankbiljetten en muntenstukken.;121 euro en 50 cent leggen we met een biljet van 100 euro, een biljet van 20 euro, een muntstuk van 1 euro en een muntstuk van 50 cent.;
G;4-;2.3.29;4-2.3.29;2.3.GL4.54;L4.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen tot op 1 eurocent nauwkeurig betalen, wisselen, teruggeven, inschatten.;;
G;4-;2.3.29;4-2.3.29;2.3.GL4.55;L4.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen een bedrag samenstellen met biljetten en munten.;121 euro en 50 cent leggen we met een biljet van 100 euro, een biljet van 20 euro, een muntstuk van 1 euro en een muntstuk van 50 cent.;
MD;4-;2.3.29;4-2.3.29;;;Meten en metend rekenen;Geld;;De leerlingen kunnen tot op 1 eurocent nauwkeurig betalen, wisselen, teruggeven, inschatten.;;
G;4-;2.3.30;4-2.3.30;2.3.GL1.36;L1.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen de totaalprijs van verschillende artikelen (met ronde prijzen) berekenen.;Een ronde prijs is in deze context een prijs die geen eurocenten bevat: 5 euro + 2 euro + 3 euro = ;
G;4-;2.3.30;4-2.3.30;2.3.GL2.37;L2.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen de totaalprijs van verschillende artikelen (met ronde prijzen) berekenen [H1].;Een ronde prijs is in deze context een prijs die geen eurocenten bevat: 15 euro + 32 euro + 3 euro =;
G;4-;2.3.30;4-2.3.30;2.3.GL3.44;L3.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen de totaalprijs bepalen van verschillende artikelen (met ronde prijzen) berekenen [H2].;Een ronde prijs is in deze context een prijs die geen eurocenten bevat: 150 euro + 14 euro + 12 euro = ;
G;4-;2.3.30;4-2.3.30;2.3.GL4.56;L4.;Meten en metend rekenen;Geld;Begripsvorming;De leerlingen kunnen de totaalprijs bepalen van verschillende artikelen die tot op de eurocent geprijsd zijn.;;
+;;;;2.3.+L4.57;L4.;Meten en metend rekenen;Geld;Begripsvorming;De leerling kan met zo weinig mogelijk munten tot op 1 eurocent nauwkeurig betalen, wisselen, teruggeven.;;
MD;4-;2.3.30;4-2.3.30;;;Meten en metend rekenen;Geld;;De leerlingen kunnen de totaalprijs van verschillende artikelen berekenen.;;
G;4-;2.3.31;4-2.3.31;2.3.GL1.37;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen het uur als aanduiding van een tijdstip [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL1.38;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen het uur als aanduiding van een tijdsduur [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL1.39;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen 1 dag als 24 uur [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL2.38;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen het uur, het half uur en de minuut als aanduiding van een tijdstip [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL2.39;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen het uur, het half uur en de minuut als aanduiding voor een tijdsduur [F].;Een zandloper van 1 minuut kan betekenis aan een tijdsduur van 1 minuut geven.;
G;4-;2.3.31;4-2.3.31;2.3.GL2.40;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen 1 dag als 24 uur, 1 uur als 60 minuten, een half uur als 30 minuten [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL3.45;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen het uur, het half uur, het kwartier en de minuut als aanduiding van een tijdstip [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL3.46;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen het uur, het half uur, het kwartier en de minuut als aanduiding voor een tijdsduur [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL3.47;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen 1 dag als 24 uur, 1 uur als 60 minuten, een half uur als 30 minuten, een kwartier als 15 minuten [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL4.58;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen het uur (en afgeleide maateenheden) als aanduiding van een tijdstip [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL4.59;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen 1 dag als 24 uur, 1 uur als 60 minuten, een half uur als 30 minuten, een kwartier als 15 minuten, een minuut als 60 seconden [F].;;
G;4-;2.3.31;4-2.3.31;2.3.GL4.60;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een chronometer gebruiken om een bepaalde tijdsduur (af) te meten.;;
MD;4-;2.3.31;4-2.3.31;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kennen het uur (en afgeleide maateenheden) als aanduiding van een tijdstip en tijdsduur [F].;;
G;4-;2.3.32;4-2.3.32;2.3.GL1.40;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen een digitale en een analoge klok als middel om de tijd aan te geven [I/F].;;
G;4-;2.3.32;4-2.3.32;2.3.GL1.41;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen op een analoge klok de betekenis van de grote en de kleine wijzer [I].;;
G;4-;2.3.32;4-2.3.32;2.3.GL2.41;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen een digitale en een analoge klok als middel om de tijd aan te geven [I/F] [H1].;;
G;4-;2.3.32;4-2.3.32;2.3.GL2.42;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen op een analoge klok de betekenis van de grote en de kleine wijzer [I] [H1].;;
G;4-;2.3.32;4-2.3.32;2.3.GL3.48;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen op een analoge klok de betekenis van de grote en de kleine wijzer [I] [H2].;;
G;4-;2.3.32;4-2.3.32;2.3.GL4.61;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen op een analoge klok de betekenis van de grote en de kleine wijzer [I] [H3].;;
MD;4-;2.3.32;4-2.3.32;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kennen een analoge klok en een digitale klok [I/F].;;
G;4-;2.3.33;4-2.3.33;2.3.GL4.62;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen 1 uur als 60 minuten, 1 minuut als 60 seconden [F].;;
MD;4-;2.3.33;4-2.3.33;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kennen 1 uur als 60 minuten, 1 minuut als 60 seconden [F].;;
G;4-;2.3.34;4-2.3.34;2.3.GL2.43;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kennen de maanden van het jaar [F].;;
G;4-;2.3.34;4-2.3.34;2.3.GL3.49;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de maanden van het jaar toepassen in diverse contexten.;;
MD;4-;2.3.34;4-2.3.34;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kennen de maanden van het jaar [F].;;
G;4-;2.3.35;4-2.3.35;2.3.GL2.44;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kennen het aantal dagen van de maanden [F].;;
MD;4-;2.3.35;4-2.3.35;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kennen het aantal dagen van de maanden [F].;;
G;4-;2.3.36;4-2.3.36;2.3.GL1.42;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kennen de begrippen: voormiddag, namiddag, ochtend, middag, avond, nacht [F]. ;;
G;4-;2.3.36;4-2.3.36;2.3.GL1.43;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kennen de begrippen: weekend, weekdag, week, jaar [F]. ;;
G;4-;2.3.36;4-2.3.36;2.3.GL1.44;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kennen de begrippen: eergisteren, overmorgen [F].;;
G;4-;2.3.36;4-2.3.36;2.3.GL1.45;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties ;De leerlingen kennen het begrip en de wiskundige notatie: het uur (u.) [F].;;
G;4-;2.3.36;4-2.3.36;2.3.GL2.45;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kennen de begrippen en wiskundige notaties: het uur (u.), het halfuur, de minuut (min.) [F].;;
G;4-;2.3.36;4-2.3.36;2.3.GL2.46;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;"De leerlingen kennen de notaties: 11.17 uur; 11:17 [F].";;
G;4-;2.3.36;4-2.3.36;2.3.GL2.47;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kunnen de begrippen m.b.t. tijdstip en tijdsduur uit L1 toepassen in gevarieerde contexten.;;
G;4-;2.3.36;4-2.3.36;2.3.GL3.50;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kennen het begrip: het kwartier [F].;;
G;4-;2.3.36;4-2.3.36;2.3.GL3.51;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kennen de begrippen: het jaar (365 dagen), een schrikkeljaar [F].;;
G;4-;2.3.36;4-2.3.36;2.3.GL3.52;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kunnen de begrippen m.b.t. tijdstip en tijdsduur uit L1 en L2 toepassen in gevarieerde contexten.;;
G;4-;2.3.36;4-2.3.36;2.3.GL4.63;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kennen het begrip en de wiskundige notatie: de seconde (sec.) [F].;;
G;4-;2.3.36;4-2.3.36;2.3.GL4.64;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Begrippen en wiskundige notaties;De leerlingen kunnen de begrippen m.b.t. tijdstip en tijdsduur uit L1, L2 en L3 toepassen in gevarieerde contexten.;;
MD;4-;2.3.36;4-2.3.36;;;Meten en metend rekenen;Tijdstip en tijdsduur;;"De leerlingen kennen de volgende begrippen [F]:
• het uur, het halfuur, het kwartier, de minuut, de seconde;
• eergisteren, overmorgen;
• het jaar (365 dagen), het schrikkeljaar.";;
G;4-;2.3.37;4-2.3.37;2.3.GL1.46;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de tijd op een digitale klok tot op een uur nauwkeurig aflezen en noteren.;"9:00, het is nu negen uur; 16:00 het is nu 16 uur of 4 uur in de namiddag.";
G;4-;2.3.37 ;4-2.3.37 ;2.3.GL1.47;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de tijd op een analoge klok tot op een uur nauwkeurig aflezen. ;"De grote wijzer staat op de 12, de kleine wijzer op de 4; het is 4 uur.";
G;4-;2.3.37;4-2.3.37;2.3.GL2.48;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de tijd op een digitale klok tot op een minuut nauwkeurig aflezen en noteren.;11.17 uur of 11:17, het is nu 17 minuten over elf, het is elf uur en zeventien minuten, het is elf uur en dertig minuten of het is half twaalf.;
G;4-;2.3.37;4-2.3.37;2.3.GL2.49;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de tijd op een analoge klok tot op een half uur nauwkeurig aflezen. ;De grote wijzer staat op de zes, de kleine wijzer staat in het midden tussen de 11 en de 12, het is half twaalf.;
G;4-;2.3.37;4-2.3.37;2.3.GL2.50;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een digitale klok gebruiken als middel om de tijd te meten.;Het is nu 2 uur en 10 minuten, je krijgt 10 minuten om je toneel te oefenen, om 20 minuten over 2 moet je klaar zijn.;
G;4-;2.3.37;4-2.3.37;2.3.GL3.53;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de tijd op een analoge en een digitale klok tot op één minuut nauwkeurig aflezen, aanduiden en noteren.;11.45 uur of 11:45, het is elf uur 45, het is nu 45 minuten over elf, het is 15 minuten voor twaalf, het is kwart voor twaalf.;
G;4-;2.3.37;4-2.3.37;2.3.GL3.54;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een analoge en een digitale klok gebruiken als middel om de tijd te meten [I/F].;Het is nu tien over twee, je krijgt 10 minuten om je toneel te oefenen, om twintig minuten over twee.;
G;4-;2.3.37;4-2.3.37;2.3.GL4.65;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de tijd op een analoge en een digitale klok tot op één minuut nauwkeurig aflezen, aanduiden en noteren [H1].;11.45 uur of 11:45, het is elf uur 45, het is nu 45 minuten over elf, het is 15 minuten voor twaalf, het is kwart voor twaalf.;
MD;4-;2.3.37;4-2.3.37;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kunnen zowel een analoge als digitale klok tot op één minuut nauwkeurig aflezen.;;
G;4-;2.3.38;4-2.3.38;2.3.GL1.48;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen de dagen van de week in de juiste volgorde opzeggen en gebruiken om gebeurtenissen in de tijd te situeren (tijdspanne van een week).;Op woensdag gaan we zwemmen.;
G;4-;2.3.38;4-2.3.38;2.3.GL1.49;L1.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen een dagplanning en een weekkalender functioneel gebruiken.;;
G;4-;2.3.38;4-2.3.38;2.3.GL2.51;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen een datum lezen en noteren.;;
G;4-;2.3.38;4-2.3.38;2.3.GL3.55;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen een datum lezen en noteren [H1].;;
G;4-;2.3.28;4-2.3.28;2.4.GL3.56;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdstip;De leerlingen kunnen een datum lezen en noteren [H2].;;
MD;4-;2.3.38;4-2.3.38;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kunnen een datum lezen en noteren.;;
G;4-;2.3.39;4-2.3.39;2.3.GL2.52;L2.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een tijdsduur berekenen in dagen (< 1 week).;;
G;4-;2.3.39;4-2.3.39;2.3.GL3.57;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een tijdsduur berekenen in dagen (< 1 week) [H1].;;
G;4-;2.3.39;4-2.3.39;2.3.GL4.66;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een tijdsduur berekenen in dagen/maanden/jaren (van … tot en met …).;;
MD;4-;2.3.39;4-2.3.39;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kunnen een tijdsduur berekenen in dagen/maanden/jaren (van … tot en met …).;;
G;4-;2.3.40;4-2.3.40;2.3.GL3.58;L3.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een tijdsduur berekenen in dagen.;;
G;4-;2.3.40;4-2.3.40;2.3.GL4.67;L4.;Meten en metend rekenen;Tijdstip en tijdsduur;Tijdsduur;De leerlingen kunnen een tijdsduur berekenen in uren en minuten.;;
MD;4-;2.3.40;4-2.3.40;;;Meten en metend rekenen;Tijdstip en tijdsduur;;De leerlingen kunnen een tijdsduur berekenen in uren en minuten.;;
G;4-;2.3.41;4-2.3.41;2.3.GL3.59;L3.;Meten en metend rekenen;Temperatuur;;De leerlingen kennen 0 °C als het vriespunt van water, 100 °C als het kookpunt van water [F].;;
G;4-;2.3.41;4-2.3.41;2.3.GL4.68;L4.;Meten en metend rekenen;Temperatuur;Vriespunt/smeltpunt;De leerlingen kennen 0 °C als het vriespunt van water en het smeltpunt van ijs, 100 °C als het kookpunt van water [F].;;
MD;4-;2.3.41;4-2.3.41;;;Meten en metend rekenen;Temperatuur;;De leerlingen kennen 0 °C als het vriespunt van water en het smeltpunt van ijs, 100 °C als het kookpunt van water [F].;;
G;4-;2.3.42;4-2.3.42;2.3.GL3.60;L3.;Meten en metend rekenen;Temperatuur;Maateenheden en wiskundige notaties;De leerlingen kennen de maateenheid en wiskundige notatie: graden Celcius (°C) [F].;;
MD;4-;2.3.42;4-2.3.42;;;Meten en metend rekenen;Temperatuur;;De leerlingen kennen de volgende maateenheid en wiskundige notatie [F]: graden Celcius (°C).;;
G;4-;2.3.43;4-2.3.43;2.3.GL3.61;L3.;Meten en metend rekenen;Temperatuur;;De leerlingen kunnen de temperatuur tot op 1 °C nauwkeurig meten, aflezen en noteren (vanaf het vriespunt en hogere temperaturen).;Met een alcoholthermometer;
G;4-;2.3.43;4-2.3.43;2.3.GL4.69;L4.;Meten en metend rekenen;Temperatuur;Aflezen en noteren;De leerlingen kunnen de temperatuur tot op 1 °C nauwkeurig meten, aflezen en noteren [H1].;Met een alcoholthermometer;
G;4-;2.3.43;4-2.3.43;2.3.GL4.70;L4.;Meten en metend rekenen;Temperatuur;Vriespunt/smeltpunt;De leerlingen kennen temperaturen onder het vriespunt/smeltpunt als negatieve getallen [I/F].;;
MD;4-;2.3.43;4-2.3.43;;;Meten en metend rekenen;Temperatuur;;De leerlingen kunnen de temperatuur tot op 1 °C nauwkeurig meten, aflezen en noteren.;;
G;4-;2.3.44;4-2.3.44;2.3.GL3.62;L3.;Meten en metend rekenen;Hoekgrootte;Begrippen en wiskundige notaties;De leerlingen kennen de begrippen: scherpe, rechte en stompe hoeken [F].;;
G;4-;2.3.44;4-2.3.44;2.3.GL4.71;L4.;Meten en metend rekenen;Hoekgrootte;Begrippen en wiskundige notaties;De leerlingen kunnen de begrippen m.b.t. hoekgrootte uit L3 toepassen in gevarieerde contexten [F].;;
MD;4-;2.3.44;4-2.3.44;;;Meten en metend rekenen;Hoekgrootte;;De leerlingen kennen de volgende begrippen [F]: scherpe, rechte en stompe hoeken.;;
G;4-;2.3.45;4-2.3.45;2.3.GL3.63;L3.;Meten en metend rekenen;Hoekgrootte;Begripsvorming;De leerlingen kunnen hoeken kwalitatief vergelijken. ;Door hoeken op elkaar te leggen.;
G;4-;2.3.45;4-2.3.45;2.3.GL3.64;L3.;Meten en metend rekenen;Hoekgrootte;Begripsvorming;De leerlingen kunnen hoeken kwalitatief sorteren in scherpe, stompe en rechte hoeken door te vergelijken met een rechte hoek.;;
G;4-;2.3.45;4-2.3.45;2.3.GL3.65;L3.;Meten en metend rekenen;Hoekgrootte;Begripsvorming;De leerlingen kunnen hoeken kwalitatief ordenen (seriëren). ;;
G;4-;2.3.45;4-2.3.45;2.3.GL3.66;L3.;Meten en metend rekenen;Hoekgrootte;Begripsvorming;De leerlingen kunnen een hoek samenstellen met andere hoeken.;Hoeken zijn optelbaar: een grote hoek kan je vormen door twee of meer kleine hoeken tegen elkaar te plaatsen.;
G;4-;2.3.45;4-2.3.45;2.3.GL4.72;L4.;Meten en metend rekenen;Hoekgrootte;Begripsvorming;De leerlingen kunnen hoeken kwalitatief sorteren in scherpe, stompe en rechte hoeken door te vergelijken met een rechte hoek [H1].;;
